Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2016-11-01,25.485761642456055,113.56004333496094,37.528499603271484,64.4627914428711,138.52687072753906,79.34706115722656,71.79431915283203,23.430618286132812,80.39321899414062,93.45624542236328,,186.6350860595703,107.38661193847656,92.5683822631836,107.88529968261719,28.115758895874023,90.19507598876953,64.70128631591797,31.509849548339844,99.02596282958984,108.48893737792969,46.235252380371094,54.35418701171875,45.91627502441406,66.79167938232422,94.92715454101562,141.08421325683594,73.13725280761719,33.59617614746094,20.2281494140625
2016-12-01,26.84505844116211,116.02534484863281,37.493499755859375,66.28824615478516,144.33766174316406,77.0054931640625,68.2644271850586,23.744915008544922,85.6670150756836,98.26483154296875,,204.4246826171875,111.86125183105469,94.67670440673828,111.39401245117188,29.610366821289062,94.00883483886719,69.64044952392578,32.65038299560547,101.84602355957031,113.52666473388672,44.482261657714844,56.4285888671875,46.61323165893555,68.10387420654297,102.52302551269531,143.184814453125,73.95470428466797,35.939151763916016,19.85190773010254
2017-01-01,28.126815795898438,124.33381652832031,41.17399978637695,68.34632110595703,151.51373291015625,79.4300765991211,78.87403106689453,24.13778305053711,81.0451889038086,105.1314468383789,,195.77645874023438,114.78129577636719,96.69525909423828,117.118408203125,30.05937957763672,92.40950775146484,68.30076599121094,32.73701477050781,102.55723571777344,111.14259338378906,47.19914627075195,58.7078857421875,48.68654251098633,70.95500946044922,99.2060775756836,145.0279083251953,78.40032958984375,32.99696731567383,19.305543899536133
2017-02-01,31.75189971923828,140.0858612060547,42.25199890136719,71.94478607177734,167.0990447998047,80.92636108398438,81.11759948730469,27.08702850341797,81.8822250366211,104.59935760498047,,211.77536010742188,120.89663696289062,101.74577331542969,120.67516326904297,29.553226470947266,99.72065734863281,73.5396499633789,33.04413986206055,106.80779266357422,118.4728775024414,50.15338134765625,58.09946823120117,52.60721969604492,74.35028076171875,102.9627456665039,147.96237182617188,83.35784912109375,33.77164077758789,20.517560958862305
2017-03-01,33.44225311279297,131.09617614746094,44.32699966430664,71.09107971191406,165.38504028320312,77.66120910644531,82.25434875488281,26.7858829498291,78.89641571044922,107.73478698730469,,196.630615234375,122.49845886230469,102.59521484375,117.78742218017578,29.657306671142578,102.30255126953125,71.28361511230469,33.422157287597656,109.2459945678711,122.43106842041016,48.379337310791016,60.169246673583984,51.29113006591797,73.3542709350586,101.53084564208984,146.73670959472656,84.39971923828125,33.17282485961914,20.85021209716797
2017-04-01,33.439910888671875,130.49688720703125,46.2495002746582,71.2168960571289,172.8379364013672,85.6148681640625,85.87397766113281,26.99985694885254,78.40412139892578,109.83455657958984,,191.5633544921875,131.02487182617188,107.74674224853516,108.41935729980469,29.723081588745117,101.41544342041016,70.60198211669922,34.28121566772461,117.94451904296875,125.31058502197266,47.800514221191406,62.544593811035156,51.15550994873047,71.29692840576172,103.03943634033203,157.04515075683594,86.63150024414062,31.240304946899414,21.906835556030273
2017-05-01,35.56060791015625,124.04078674316406,49.73099899291992,69.4249267578125,175.4562530517578,89.00204467773438,89.38391876220703,25.204622268676758,76.03803253173828,102.55660247802734,,180.8296356201172,128.85092163085938,109.2667465209961,103.2381591796875,29.690208435058594,105.34168243408203,67.0491714477539,36.12437438964844,127.18254089355469,130.8392333984375,49.93247985839844,63.80534744262695,48.92132568359375,72.46809387207031,105.74118041992188,157.3144989013672,90.4397964477539,32.115726470947266,22.90340232849121
2017-06-01,33.6644401550293,138.61109924316406,48.400001525878906,76.01189422607422,186.3352813720703,90.71573638916016,86.35260772705078,25.020761489868164,77.44245147705078,100.95088195800781,,190.57644653320312,129.5026397705078,110.06769561767578,105.06629180908203,27.94792366027832,109.38054656982422,74.59880828857422,35.63180160522461,129.0958709716797,134.0153350830078,49.150238037109375,63.33494186401367,54.46986389160156,71.69479370117188,107.1640625,166.51022338867188,89.22077941894531,30.7523193359375,22.200111389160156
2017-07-01,34.76538848876953,140.44607543945312,49.388999938964844,76.90519714355469,228.46453857421875,96.19447326660156,90.54061126708984,25.14066505432129,81.0499496459961,104.44735717773438,,193.5222625732422,126.29462432861328,112.40464782714844,98.80997467041016,29.380943298339844,109.73611450195312,74.92530822753906,36.71803665161133,131.58447265625,129.49642944335938,49.349403381347656,66.79889678955078,54.70183181762695,74.71393585205078,109.11873626708984,172.95989990234375,94.71979522705078,33.32763671875,23.46440887451172
2017-08-01,38.33473205566406,143.06973266601562,49.029998779296875,77.98345184326172,225.82615661621094,99.89877319335938,95.21720886230469,25.9887638092041,79.88455963134766,96.86804962158203,,192.1566925048828,126.52254486083984,114.18003845214844,97.68986511230469,29.049604415893555,109.44674682617188,74.59060668945312,36.48573684692383,135.68113708496094,131.52415466308594,49.33395767211914,68.7009048461914,48.92132568359375,76.5023193359375,103.232177734375,179.3530731201172,98.48725128173828,33.46474838256836,22.901195526123047
