Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLA.PA,STM.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,VIV.PA
2004-11-01,9.800498962402344,37.45319366455078,19.48259162902832,16.67195701599121,17.907398223876953,18.130043029785156,20.03451919555664,15.954894065856934,4.373519420623779,11.003789901733398,3.347919225692749,,18.100013732910156,11.06381607055664,5.614570140838623,1.3133167028427124,30.21308708190918,20.6663761138916,38.694061279296875,,36.444828033447266,5.646594047546387,,38.06186294555664,6.718336582183838,13.664897918701172,35.990352630615234,36.459991455078125,36.86594772338867,9.875310897827148,26.30866241455078,24.060916900634766,,,14.4871244430542,12.334117889404297,14.128456115722656,,9.834513664245605,0.7464469075202942
2004-12-01,9.846354484558105,37.31871795654297,20.36612319946289,15.675310134887695,18.147579193115234,18.47669792175293,19.642122268676758,15.469021797180176,4.373519420623779,11.723097801208496,3.1856322288513184,,20.318500518798828,11.624526023864746,6.2271270751953125,1.3964380025863647,30.96165657043457,22.66179084777832,36.442684173583984,,38.38628005981445,6.1284003257751465,,39.07638168334961,6.925882816314697,13.104455947875977,36.11854553222656,38.784976959228516,36.86594772338867,11.19630241394043,27.307130813598633,24.90959930419922,,,14.19599723815918,12.660418510437012,14.093567848205566,,11.036372184753418,0.7898215055465698
2005-01-01,10.259037971496582,39.195289611816406,19.752147674560547,17.184946060180664,19.081647872924805,19.20467185974121,22.170255661010742,16.316015243530273,4.6164937019348145,13.296371459960938,3.064561128616333,,19.191646575927734,10.274033546447754,6.550858974456787,1.5959296226501465,31.88067626953125,22.443649291992188,40.00531005859375,,36.56108474731445,6.445273399353027,,40.195838928222656,6.843433380126953,13.269288063049316,34.8045539855957,39.76252365112305,37.55475616455078,11.032071113586426,26.587303161621094,26.623817443847656,,,16.247764587402344,13.740267753601074,14.426831245422363,,11.363778114318848,0.8160479664802551
2005-02-01,10.818455696105957,38.44054412841797,20.321199417114258,17.397462844848633,20.095783233642578,18.996679306030273,22.170255661010742,18.56151580810547,4.859465599060059,13.417252540588379,3.0662782192230225,,18.663433074951172,12.21135139465332,6.4905571937561035,1.7538601160049438,33.29944610595703,21.943187713623047,41.687652587890625,,38.37883758544922,6.99980354309082,,41.385284423828125,6.482355117797852,12.686871528625488,34.91534423828125,43.54063034057617,40.968833923339844,12.710088729858398,28.05017852783203,26.258495330810547,,,16.719114303588867,14.797210693359375,15.724812507629395,,10.887176513671875,0.8015897870063782
2005-03-01,11.54294490814209,35.97046661376953,21.24965476989746,16.899137496948242,20.49609375,18.96200942993164,22.94944190979004,17.661998748779297,5.102437973022461,13.441426277160645,3.125526189804077,,19.64942741394043,11.40571403503418,6.5889482498168945,1.7289232015609741,33.445499420166016,20.640710830688477,40.82174301147461,,39.57925033569336,6.584229469299316,,43.20441818237305,6.5676493644714355,13.011049270629883,34.81835174560547,41.03071212768555,41.26830291748047,12.388766288757324,30.209680557250977,26.41586685180664,,,16.760705947875977,14.797210693359375,15.830049514770508,,11.338911056518555,0.7945287227630615
2005-04-01,10.812341690063477,34.32374954223633,20.66562271118164,16.09302520751953,19.321840286254883,17.644725799560547,21.02110481262207,15.790748596191406,4.6164937019348145,14.069982528686523,3.111787796020508,,19.473358154296875,11.502685546875,6.696857452392578,1.7621715068817139,32.089317321777344,20.13383674621582,37.630218505859375,,37.38421630859375,6.0842437744140625,,38.901466369628906,6.462452411651611,12.153902053833008,37.986610412597656,39.02276611328125,38.75267791748047,11.421420097351074,31.765439987182617,24.504924774169922,,,15.443692207336426,14.334797859191895,15.128438949584961,,12.084892272949219,0.786122739315033
2005-05-01,11.460409164428711,36.14200210571289,21.159807205200195,17.92084312438965,19.962343215942383,18.96200942993164,23.14295768737793,17.011985778808594,5.020655155181885,14.710626602172852,3.2371513843536377,,19.64942741394043,12.142208099365234,6.934898376464844,1.9699757099151611,33.3203125,20.82036781311035,39.832130432128906,,39.7850341796875,6.668643474578857,,41.24534225463867,6.615983009338379,13.093465805053711,40.57293701171875,41.559112548828125,41.65763854980469,11.069439888000488,34.0410270690918,26.286596298217773,,,16.580480575561523,15.78809642791748,15.742356300354004,,12.702394485473633,0.832523763179779
2005-06-01,12.489736557006836,36.58437728881836,21.599735260009766,20.106754302978516,19.760456085205078,20.371362686157227,23.028106689453125,17.254924774169922,5.793064117431641,16.962339401245117,3.438936948776245,,20.357189178466797,13.640422821044922,7.118984222412109,2.2609004974365234,36.561309814453125,22.094499588012695,42.20721435546875,,44.37375259399414,6.704065322875977,,42.128623962402344,6.869021415710449,13.423141479492188,42.674312591552734,44.04261779785156,44.88837432861328,12.397310256958008,31.533233642578125,25.79199981689453,,,17.863759994506836,15.920218467712402,17.40720558166504,,13.16735553741455,0.9367612600326538
2005-07-01,13.53027629852295,39.46435546875,22.539775848388672,21.159786224365234,22.329214096069336,22.24510383605957,22.361955642700195,18.174137115478516,6.344784736633301,16.46924591064453,3.6619436740875244,,21.61825180053711,14.376991271972656,8.594829559326172,2.2359633445739746,39.21162414550781,22.03529930114746,42.62309646606445,,47.60283660888672,6.770639896392822,,46.21017074584961,7.397274494171143,15.412160873413086,45.06695556640625,45.689918518066406,46.550899505615234,13.258533477783203,33.70017623901367,28.646711349487305,,,18.580028533935547,16.514747619628906,18.544981002807617,,13.56572437286377,0.9435911178588867
2005-08-01,13.771891593933105,37.70146179199219,21.678190231323242,20.877452850341797,23.286956787109375,21.984275817871094,21.63263702392578,17.5109920501709,6.068924427032471,17.751283645629883,3.436486005783081,,22.8072566986084,14.392914772033691,8.601179122924805,2.6515703201293945,38.03853988647461,24.146745681762695,44.49186706542969,,45.48482131958008,6.561595916748047,28.525842666625977,46.174678802490234,7.063277721405029,14.962759017944336,46.00321960449219,45.87717056274414,44.18025588989258,12.1512451171875,32.684688568115234,28.47905158996582,,,18.264867782592773,16.516939163208008,19.091480255126953,,14.00647258758545,0.9155529141426086
