Date,AALB.AS,ABN.AS,AD.AS,ADYEN.AS,AGN.AS,AKZA.AS,ASML.AS,ASRNL.AS,GLPG.AS,HEIA.AS,IMCD.AS,INGA.AS,KPN.AS,MT.AS,NN.AS,PHIA.AS,RAND.AS,REL.L,TKWY.AS,UNA.AS,URW.AS,VPK.AS,WKL.AS
2012-03-01,12.009781837463379,,6.6108317375183105,,2.2639856338500977,27.990846633911133,42.85878372192383,,4.849999904632568,33.18585968017578,,3.3902761936187744,2.6504592895507812,24.463672637939453,,9.581414222717285,15.834038734436035,399.6890869140625,,,,30.318405151367188,10.361027717590332
2012-04-01,11.23883056640625,,6.096726894378662,,1.896984338760376,25.597688674926758,43.95655822753906,,4.849999904632568,32.89918518066406,,2.8909873962402344,2.1790456771850586,22.304109573364258,,9.455340385437012,14.641865730285645,367.2818603515625,,,,34.17882537841797,9.514634132385254
2012-05-01,10.32210636138916,,6.286876201629639,,1.8518571853637695,24.02427101135254,42.933258056640625,,4.849999904632568,31.076370239257812,,2.534973382949829,2.655313730239868,19.077571868896484,,9.014094352722168,12.827095031738281,354.96673583984375,,,,34.008174896240234,9.02895450592041
2012-06-01,9.703730583190918,,6.4675211906433105,,2.0421276092529297,24.089305877685547,46.36445236206055,,4.849999904632568,33.1725959777832,,2.857882261276245,2.6244022846221924,21.00642967224121,,10.331206321716309,13.570779800415039,379.84405517578125,,,,36.06279754638672,9.63241958618164
2012-07-01,10.195261001586914,,6.5475897789001465,,2.077432870864868,28.55402374267578,54.644439697265625,,4.849999904632568,35.51874542236328,,2.9202935695648193,2.3170177936553955,22.663005828857422,,11.86396598815918,14.446216583251953,399.523193359375,,,,36.76906967163086,10.389638900756836
2012-08-01,10.793815612792969,,6.504578590393066,,2.288146734237671,29.799468994140625,52.115875244140625,,4.849999904632568,35.53486633300781,,3.300729274749756,2.412587881088257,20.564096450805664,,12.129382133483887,15.137200355529785,438.5101013183594,,,,36.38383102416992,10.993106842041016
2012-09-01,11.075255393981934,,6.4496564865112305,,2.320823907852173,28.609304428100586,48.12921905517578,,4.849999904632568,37.6789436340332,,3.3370909690856934,2.1034090518951416,19.641050338745117,,12.046438217163086,15.145984649658203,444.3050537109375,,,,38.98063278198242,11.246790885925293
2012-10-01,11.099039077758789,,6.4999470710754395,,2.4717202186584473,27.295576095581055,49.12443542480469,,4.849999904632568,38.6333122253418,,3.6990749835968018,1.72312593460083,20.116233825683594,,12.79954719543457,14.747787475585938,454.8123474121094,,,,38.317161560058594,11.47741985321045
2012-11-01,11.527143478393555,,6.455611705780029,,2.5377016067504883,28.79530143737793,42.80689239501953,,4.849999904632568,41.18773651123047,,3.7500898838043213,1.5388206243515015,20.56502342224121,,13.177762985229492,14.64238452911377,482.2061462402344,,,,40.52873229980469,11.362105369567871
2012-12-01,12.44678020477295,,6.706399440765381,,2.755727529525757,32.599510192871094,42.77124786376953,,4.849999904632568,40.99280548095703,,3.8320369720458984,1.314542293548584,23.142946243286133,,13.200986862182617,16.282005310058594,481.830810546875,,,,38.031803131103516,11.89638614654541
2013-01-01,13.124611854553223,,7.159666538238525,,2.8274452686309814,33.0222053527832,49.276039123535156,,4.849999904632568,42.06494140625,,4.042606830596924,1.4666552543640137,22.570411682128906,,15.267890930175781,17.883562088012695,515.60400390625,,,,35.87731170654297,11.47741985321045
2013-02-01,13.437766075134277,,7.278773784637451,,2.6289281845092773,32.06541442871094,48.58100128173828,,4.849999904632568,46.45093536376953,,3.341975450515747,0.9247074127197266,20.602325439453125,,14.411931991577148,19.069358825683594,532.1151733398438,,,,39.31594467163086,11.73110580444336
2013-03-01,13.830195426940918,,7.910706520080566,,2.6914665699005127,32.452064514160156,46.75432205200195,,4.849999904632568,47.758602142333984,,3.004955530166626,0.9282451868057251,17.981185913085938,,15.317657470703125,18.703369140625,586.1524047851562,,,,33.551597595214844,13.095632553100586
2013-04-01,13.489295959472656,,7.927248001098633,,2.8750674724578857,30.00112533569336,50.300777435302734,,4.849999904632568,43.551300048828125,,3.3821353912353516,0.9236407279968262,16.6249942779541,,13.91428279876709,18.513057708740234,564.387451171875,,,,30.005964279174805,12.9149751663208
2013-05-01,14.191633224487305,,8.611452102661133,,3.0179312229156494,33.0875358581543,57.78752899169922,,4.849999904632568,44.14960861206055,,3.924839496612549,0.869377613067627,17.71280860900879,,14.528050422668457,20.094585418701172,555.7565307617188,,,,33.883514404296875,13.506287574768066
2013-06-01,13.892264366149902,,7.862030506134033,,3.0148062705993652,29.079574584960938,54.5141487121582,,4.849999904632568,40.17705154418945,,3.7989327907562256,0.9318093657493591,15.658498764038086,,14.400871276855469,19.181190490722656,573.60205078125,,,,33.02732467651367,13.00619888305664
2013-07-01,15.324372291564941,,8.5151948928833,,3.3996496200561523,30.71767234802246,60.79111099243164,,4.849999904632568,43.3370361328125,,4.167972087860107,1.155863642692566,18.074663162231445,,16.542612075805664,22.082725524902344,651.925048828125,,,,31.54445457458496,14.518458366394043
2013-08-01,15.251551628112793,,8.288307189941406,,3.1655771732330322,29.87175941467285,59.63102722167969,,4.849999904632568,42.63938522338867,,4.458318710327148,1.2894799709320068,17.738624572753906,,16.081945419311523,21.40073013305664,607.7722778320312,,,,30.928726196289062,14.298418998718262
