Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DOW,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2016-07-01,23.90120506286621,46.508934020996094,38.42008972167969,99.04432678222656,97.86000061035156,44.28284454345703,6.860000133514404,135.7538604736328,96.24995422363281,37.94049835205078,12.650603294372559,57.39125442504883,121.96683502197266,12.139033317565918,31.63936424255371,1344.267822265625,298.48651123046875,57.715145111083984,144.27000427246094,34.00914001464844,67.46746826171875,234.8699951171875,61.2806282043457,27.996137619018555,57.57844161987305,31.714515686035156,142.43238830566406,81.56632232666016,23.577083587646484,73.15496826171875,73.07992553710938,68.20153045654297,44.662864685058594,89.81494140625,,61.17219924926758,45.05101776123047,8.322942733764648,143.9713897705078,122.88361358642578,135.11892700195312,59.06852340698242,26.41489028930664,38.39580535888672,39.52164077758789,134.63479614257812,114.13745880126953,94.03968048095703,105.90650939941406,28.032901763916016,104.08509063720703,100.81111145019531,50.85856246948242,61.3349494934082,33.79514694213867,101.07225799560547,71.41851043701172,204.4771728515625,70.64484405517578,90.68241119384766,96.92768859863281,36.936344146728516,71.64378356933594,28.587797164916992,123.68583679199219,111.97311401367188,39.36779022216797,44.00091552734375,22.68214225769043,50.808372497558594,26.331388473510742,91.25,50.75453567504883,1.4021202325820923,35.992801666259766,86.40359497070312,25.237510681152344,68.2608642578125,65.9208984375,37.2400016784668,49.705406188964844,55.80143356323242,49.33692169189453,25.5880184173584,37.77233123779297,149.19891357421875,17.582260131835938,60.28581619262695,155.43470764160156,45.7805061340332,15.652667045593262,55.783409118652344,127.02371215820312,78.05159759521484,83.45113372802734,31.7297306060791,73.69985961914062,36.516578674316406,37.74440383911133,20.874500274658203,61.04884719848633
2016-08-01,24.334686279296875,45.408321380615234,36.2984619140625,100.96710968017578,102.30999755859375,48.667205810546875,7.400000095367432,134.19931030273438,94.26293182373047,38.45800018310547,13.778362274169922,58.388431549072266,118.12516021728516,13.52132511138916,33.62263488769531,1409.868408203125,303.8328552246094,44.27579116821289,150.49000549316406,37.1943244934082,67.45075225830078,257.2099914550781,61.52837371826172,27.282794952392578,61.458221435546875,32.084049224853516,138.0628662109375,79.193115234375,24.50102424621582,74.0162353515625,71.72498321533203,74.20462036132812,69.44821166992188,89.06251525878906,,56.93397903442383,42.455955505371094,8.374323844909668,146.6658935546875,127.34253692626953,135.5528106689453,58.258331298828125,26.733144760131836,38.30890655517578,39.447227478027344,143.66363525390625,110.73576354980469,94.34686279296875,104.75922393798828,28.86118507385254,104.79163360595703,96.06961059570312,54.082820892333984,63.53588104248047,33.64023208618164,105.84226989746094,66.98987579345703,196.58058166503906,66.01661682128906,92.20441436767578,95.28817749023438,37.80979537963867,71.50643920898438,29.029254913330078,125.86136627197266,112.52556610107422,38.431575775146484,47.09885025024414,25.48553466796875,51.50757598876953,24.82280921936035,97.44999694824219,52.71156311035156,1.5062360763549805,36.283626556396484,84.68216705322266,23.80767822265625,70.17829132080078,65.70392608642578,37.150001525878906,50.0946044921875,55.16903305053711,47.79009246826172,28.325096130371094,36.24026107788086,141.595703125,16.850461959838867,56.172340393066406,148.92723083496094,45.7805061340332,14.133999824523926,55.91358184814453,120.68141174316406,80.13182830810547,84.3157730102539,33.21953201293945,76.39103698730469,34.83494567871094,39.97114562988281,20.436817169189453,59.80659103393555
2016-09-01,26.069175720214844,44.678672790527344,36.531700134277344,107.26216888427734,108.54000091552734,48.26863098144531,6.909999847412109,132.39988708496094,94.22135925292969,41.865501403808594,13.473777770996094,57.017311096191406,121.21104431152344,13.171843528747559,32.1783332824707,1464.36328125,297.2080078125,41.59872817993164,144.47000122070312,36.796966552734375,73.0640869140625,269.9700012207031,61.36285400390625,27.734298706054688,62.02846145629883,33.9754753112793,130.2521209716797,71.12622833251953,24.719223022460938,70.52142333984375,74.16700744628906,74.90670013427734,66.87194061279297,87.55393981933594,,57.78871536254883,44.31825637817383,8.022071838378906,155.33621215820312,129.80203247070312,128.52354431152344,58.808353424072266,26.607521057128906,38.8203239440918,40.15690994262695,137.2549591064453,106.78909301757812,94.73482513427734,105.64405822753906,30.5870418548584,103.43765258789062,95.7299575805664,53.35370635986328,63.97916793823242,32.78043746948242,104.79286193847656,69.5931396484375,195.26992797851562,62.26570510864258,97.10904693603516,95.77962493896484,36.8691520690918,70.98881530761719,29.99272918701172,128.0069580078125,111.32525634765625,36.76847839355469,46.81379318237305,25.48553466796875,51.95487976074219,25.28271484375,98.55000305175781,48.14822769165039,1.6856452226638794,34.57596206665039,86.89488220214844,23.364055633544922,72.1395263671875,63.92210388183594,40.970001220703125,54.86930465698242,52.98572540283203,46.17403793334961,28.490413665771484,36.60674285888672,137.0872039794922,16.73917007446289,55.40237808227539,155.6499481201172,46.155921936035156,13.60200023651123,56.42815399169922,124.18522644042969,82.28523254394531,85.02183532714844,32.27147674560547,78.22623443603516,34.60196304321289,35.12077713012695,20.772573471069336,60.41350173950195
2016-10-01,26.182174682617188,39.51445007324219,33.89698791503906,102.0557861328125,107.51000213623047,50.4620475769043,7.230000019073486,112.04106140136719,97.90885162353516,39.49100112915039,13.338942527770996,59.136314392089844,131.04666137695312,13.88724422454834,34.913639068603516,1467.0899658203125,279.8081359863281,39.27654266357422,144.3000030517578,38.292842864990234,68.69358825683594,249.88999938964844,59.061946868896484,25.844654083251953,63.93688201904297,33.95984649658203,126.28929138183594,74.9452896118164,23.90876007080078,66.64630126953125,75.48574829101562,78.0596923828125,67.11650848388672,87.39366149902344,,57.774261474609375,41.20435333251953,7.802744388580322,155.39230346679688,126.10440063476562,127.25267791748047,55.059261322021484,26.781993865966797,39.18241500854492,40.448577880859375,151.69796752929688,101.25379943847656,89.59498596191406,102.21237182617188,28.253507614135742,102.2435531616211,93.9957504272461,55.492977142333984,63.57889938354492,33.11072540283203,102.14382934570312,64.0263671875,200.6950225830078,57.471370697021484,102.11857604980469,93.46320343017578,37.90947341918945,67.72652435302734,31.70062255859375,130.72137451171875,104.42074584960938,38.81514358520508,44.3689079284668,26.68588638305664,54.04751205444336,26.45673370361328,124.87000274658203,46.01715850830078,1.750591516494751,33.81894302368164,85.640625,21.874048233032227,69.76835632324219,64.06549072265625,41.65999984741211,55.045536041259766,53.29862976074219,45.261474609375,28.60773277282715,36.79941177368164,123.14736938476562,15.164591789245605,55.442726135253906,144.0254669189453,49.12957763671875,13.182000160217285,56.96686935424805,125.9438705444336,74.39671325683594,83.77791595458984,33.89976119995117,78.0465316772461,32.01911544799805,36.49293899536133,20.167720794677734,57.67246627807617
2016-11-01,25.485761642456055,43.467735290527344,33.095359802246094,105.9472885131836,102.80999755859375,51.795166015625,8.90999984741211,114.35076904296875,85.4436264038086,37.528499603271484,13.355390548706055,64.46280670166016,138.52687072753906,17.77567481994629,38.429264068603516,1496.3974609375,304.0382080078125,43.84465789794922,157.44000244140625,43.93354034423828,79.34705352783203,275.30999755859375,54.28364562988281,29.180530548095703,72.57234191894531,38.141849517822266,128.20236206054688,71.79431915283203,23.430618286132812,61.23381042480469,80.39322662353516,88.57962799072266,66.79182434082031,93.45623779296875,,53.26177978515625,45.88740158081055,8.047995567321777,170.85845947265625,147.42202758789062,134.51181030273438,55.111610412597656,29.2652530670166,37.858917236328125,38.74952697753906,186.63510131835938,107.3866195678711,93.07486724853516,107.88528442382812,28.11577033996582,107.22176361083984,90.1950912475586,64.70130157470703,58.36104202270508,31.50984764099121,104.97097778320312,58.19948959350586,216.06600952148438,61.13418960571289,97.70274353027344,99.02597045898438,34.78831100463867,60.286678314208984,37.13481521606445,118.1771469116211,108.48890686035156,37.529518127441406,46.23525619506836,33.07535171508789,54.35417556762695,23.610567092895508,117.0,45.91629409790039,2.2681915760040283,35.51401901245117,79.96855163574219,22.170671463012695,66.79166412353516,58.64475631713867,39.279998779296875,54.572933197021484,56.17737579345703,49.440513610839844,34.88880157470703,33.40989303588867,118.96869659423828,16.18075180053711,62.3074951171875,137.2469024658203,53.55548858642578,12.626667022705078,59.4433479309082,141.084228515625,85.49127960205078,90.12189483642578,37.58056640625,73.13726806640625,33.59617614746094,41.97361373901367,20.285818099975586,60.42734909057617
2016-12-01,26.845060348510742,44.76890563964844,33.390933990478516,103.90692138671875,102.94999694824219,53.414520263671875,11.34000015258789,116.83321380615234,88.29258728027344,37.493499755859375,13.84734058380127,66.28822326660156,144.337646484375,18.66950225830078,38.39685821533203,1458.9595947265625,312.0330810546875,45.3983268737793,162.97999572753906,46.455135345458984,77.00550079345703,287.9200134277344,54.458412170410156,28.987415313720703,75.75169372558594,39.415321350097656,137.16380310058594,68.2644271850586,23.744916915893555,62.8425178527832,85.6670150756836,91.09027862548828,66.50987243652344,98.26482391357422,,56.679710388183594,45.7623291015625,8.162389755249023,165.9823455810547,145.1604461669922,138.18502807617188,53.54874801635742,29.527992248535156,38.54713439941406,39.57707977294922,204.42474365234375,111.86128997802734,95.19470977783203,111.39400482177734,29.610368728637695,108.09891510009766,94.00884246826172,69.64044952392578,62.862831115722656,32.6503791809082,102.25727081298828,64.19255065917969,204.9978790283203,61.62810516357422,98.70654296875,101.84600830078125,37.3949089050293,58.8168830871582,36.69550323486328,114.81407165527344,113.52667999267578,39.695701599121094,44.48225402832031,33.78706741333008,56.428585052490234,24.880874633789062,123.80000305175781,46.61324691772461,2.6298182010650635,33.97646713256836,84.20586395263672,22.62866973876953,68.10386657714844,60.77717971801758,39.470001220703125,52.63446044921875,57.52080154418945,47.57032775878906,35.69688415527344,35.5117073059082,118.7303237915039,17.81432342529297,58.76019287109375,138.21664428710938,56.815643310546875,14.246000289916992,59.10072708129883,143.18482971191406,87.99537658691406,89.75164794921875,38.90596389770508,73.95469665527344,35.93914794921875,44.074798583984375,19.908496856689453,63.02940368652344
2017-01-01,28.126821517944336,43.68936538696289,36.31187438964844,101.01496124267578,113.37999725341797,52.8189697265625,10.369999885559082,125.19953155517578,86.9443130493164,41.17399978637695,15.717242240905762,68.34630584716797,151.51373291015625,19.125680923461914,36.249290466308594,1567.501220703125,308.5141906738281,38.18928527832031,164.13999938964844,43.64109420776367,79.43008422851562,323.95001220703125,53.74272155761719,31.786277770996094,75.88191986083984,38.33049774169922,140.45347595214844,78.87403106689453,24.137779235839844,62.76288986206055,81.04521942138672,95.18490600585938,71.81876373291016,105.1314468383789,,57.351531982421875,48.15100860595703,8.317159652709961,168.92027282714844,152.23941040039062,130.8539276123047,54.52568817138672,31.364707946777344,39.79421615600586,40.962486267089844,195.7764892578125,114.7812728881836,97.22433471679688,117.11841583251953,30.05938148498535,111.8433837890625,92.40949249267578,68.3007583618164,64.28104400634766,32.73700714111328,104.00028228759766,67.22977447509766,206.1379852294922,63.326515197753906,101.65099334716797,102.55719757080078,37.51096725463867,63.14698791503906,37.049591064453125,130.05276489257812,111.14260864257812,42.16515350341797,47.199161529541016,33.979000091552734,58.7078857421875,25.768136978149414,140.7100067138672,48.6865348815918,2.689934253692627,35.44334030151367,83.52177429199219,22.10614776611328,70.95500183105469,64.59406280517578,39.779998779296875,43.1328239440918,57.547054290771484,47.313289642333984,37.29768371582031,35.68496322631836,122.80670928955078,17.65934181213379,52.45546340942383,149.43031311035156,61.5181770324707,16.795333862304688,61.18224334716797,145.0278778076172,90.45667266845703,85.43787384033203,40.0899772644043,78.40034484863281,32.996971130371094,45.050506591796875,19.360572814941406,58.581199645996094
2017-02-01,31.751901626586914,44.6573486328125,39.442508697509766,108.67070007324219,118.33999633789062,52.53950881958008,14.460000038146973,141.06124877929688,96.42837524414062,42.25199890136719,16.617733001708984,71.94476318359375,167.09901428222656,20.84902572631836,38.36445999145508,1715.7796630859375,319.6343994140625,44.34531784057617,171.4199981689453,46.75217056274414,80.9263687133789,323.05999755859375,61.08415222167969,31.541841506958008,81.49989318847656,37.395042419433594,151.78738403320312,81.11760711669922,27.08702278137207,64.56047058105469,81.8822250366211,97.35447692871094,73.2137222290039,104.59937286376953,,60.279701232910156,49.333030700683594,8.567438125610352,172.37705993652344,160.27117919921875,131.3385467529297,53.04307556152344,31.5617618560791,41.113712310791016,42.19806671142578,211.77529907226562,120.89661407470703,102.302490234375,120.67517852783203,29.553213119506836,118.66239166259766,99.72066497802734,73.53966522216797,65.87926483154297,33.04414367675781,104.23736572265625,72.27444458007812,218.6457977294922,64.76018524169922,105.81807708740234,106.80779266357422,37.20600509643555,67.20891571044922,35.708168029785156,135.2620391845703,118.47288513183594,44.38063049316406,50.15339279174805,36.68871307373047,58.0994758605957,27.284399032592773,142.1300048828125,52.60722732543945,2.5002245903015137,37.782188415527344,88.83343505859375,23.7712459564209,74.35030364990234,73.47718811035156,42.0,45.595008850097656,59.05827713012695,48.72703170776367,36.547027587890625,36.688453674316406,123.22773742675781,17.774744033813477,47.810272216796875,154.61758422851562,61.7750358581543,16.666000366210938,62.450931549072266,147.96243286132812,91.6109390258789,82.79950714111328,41.879371643066406,83.35784149169922,33.771636962890625,46.290138244628906,20.576045989990234,56.78652572631836
2017-03-01,33.44225311279297,47.054874420166016,38.85628890991211,106.34647369384766,130.1300048828125,51.314781188964844,14.550000190734863,132.00900268554688,102.09867858886719,44.32699966430664,17.25035858154297,71.09107971191406,165.38504028320312,19.928218841552734,38.43769836425781,1771.3492431640625,316.3758544921875,42.52333450317383,166.67999267578125,46.89385223388672,77.66119384765625,327.32000732421875,61.259925842285156,31.685123443603516,75.59347534179688,39.41276931762695,144.04443359375,82.25434875488281,26.785888671875,62.893985748291016,78.89643096923828,96.79430389404297,73.19659423828125,107.73480224609375,,60.54874801635742,49.50651168823242,7.958897113800049,174.3153839111328,158.06735229492188,132.3416748046875,51.116416931152344,30.293804168701172,41.43085479736328,42.34140396118164,196.63059997558594,122.49845886230469,103.15657043457031,117.78744506835938,29.65731430053711,109.72296905517578,102.30255126953125,71.28363800048828,65.37529754638672,33.42215347290039,104.1407699584961,73.9030532836914,220.9944610595703,71.587158203125,107.7436294555664,109.24598693847656,36.49441909790039,66.91817474365234,36.23371505737305,141.75869750976562,122.43109130859375,42.30732727050781,48.379329681396484,34.41524887084961,60.16925048828125,26.9416561126709,147.80999755859375,51.29113006591797,2.687161684036255,39.574161529541016,90.02455139160156,24.07676887512207,73.3542709350586,75.86256408691406,43.02000045776367,46.72203063964844,59.2302360534668,50.25482177734375,36.98334884643555,36.358760833740234,116.07752227783203,17.672664642333984,45.311527252197266,150.61680603027344,63.81016159057617,18.553333282470703,65.66231536865234,146.73675537109375,90.4091567993164,84.64962768554688,39.214317321777344,84.39971160888672,33.17283248901367,44.81699752807617,20.909643173217773,57.79203414916992
2017-04-01,33.439918518066406,47.618133544921875,38.18257141113281,107.60617065429688,133.74000549316406,50.320682525634766,13.300000190734863,131.40553283691406,105.79486846923828,46.2495002746582,17.475004196166992,71.21688079833984,172.8379364013672,19.777128219604492,38.299339294433594,1837.8753662109375,319.2567138671875,43.8292121887207,165.2100067138672,46.345115661621094,85.61485290527344,345.1600036621094,60.29738235473633,33.03378677368164,70.11541748046875,37.86376190185547,152.48831176757812,85.87397766113281,26.99985122680664,66.05070495605469,78.40409851074219,99.79219055175781,71.43026733398438,109.83456420898438,,60.910526275634766,49.85387420654297,7.842657566070557,169.79931640625,163.6317596435547,128.74447631835938,51.98752212524414,29.980602264404297,45.24651336669922,46.17300796508789,191.56336975097656,131.02487182617188,108.33629608154297,108.41932678222656,29.72308921813965,118.44480895996094,101.41545104980469,70.60196685791016,65.5024185180664,34.281219482421875,110.4758529663086,72.10184478759766,222.52230834960938,73.91213989257812,111.43180084228516,117.94452667236328,38.31290054321289,69.38756561279297,35.540889739990234,149.94187927246094,125.31060028076172,42.862586975097656,47.800506591796875,34.84103012084961,62.54459762573242,28.030914306640625,152.1999969482422,51.155513763427734,2.572946310043335,39.88465881347656,91.79354858398438,23.872661590576172,71.29693603515625,75.16403198242188,47.720001220703125,43.78864669799805,62.80907440185547,51.69216537475586,35.207130432128906,36.37337112426758,111.50941467285156,16.856019973754883,45.8533821105957,162.27175903320312,66.45780181884766,20.937999725341797,64.53751373291016,157.04510498046875,95.56464385986328,84.7758560180664,39.25532913208008,86.63150024414062,31.240293502807617,43.3515510559082,21.96928596496582,57.53834533691406
2017-05-01,35.56062316894531,48.150211334228516,40.19432830810547,111.56385803222656,141.86000061035156,52.567806243896484,11.1899995803833,124.90443420410156,110.76744079589844,49.73099899291992,18.952552795410156,69.42491149902344,175.45626831054688,18.989089965820312,38.503089904785156,1867.998779296875,339.7368469238281,42.49317932128906,165.27999877929688,47.5849609375,89.00203704833984,345.54998779296875,64.25885009765625,35.28940963745117,67.09725189208984,35.31896209716797,154.9879608154297,89.38391876220703,25.204620361328125,61.95183181762695,76.03802490234375,109.49334716796875,72.81036376953125,102.55660247802734,,63.258331298828125,48.89450454711914,7.705813407897949,173.50502014160156,172.39102172851562,121.59446716308594,49.21182632446289,29.366100311279297,48.18816375732422,49.29792022705078,180.82960510253906,128.8508758544922,109.86461639404297,103.2381820678711,29.690200805664062,133.43032836914062,105.34165954589844,67.04915618896484,66.81407165527344,36.1243782043457,116.93751525878906,69.91400909423828,232.1680450439453,68.88046264648438,117.94761657714844,127.18245697021484,39.640193939208984,70.3813247680664,34.70397186279297,151.1494140625,130.8392791748047,45.04811096191406,49.93247604370117,33.68339538574219,63.80536651611328,29.684720993041992,163.07000732421875,48.921329498291016,3.560927152633667,40.43959045410156,94.70262908935547,22.978853225708008,72.46808624267578,81.24008178710938,52.209999084472656,46.66499710083008,64.01783752441406,54.7475471496582,35.116512298583984,36.96498107910156,104.08042907714844,16.648344039916992,45.278682708740234,169.59373474121094,66.60600280761719,22.733999252319336,67.65245819091797,157.31455993652344,94.14774322509766,83.6003646850586,38.95677947998047,90.4397964477539,32.115726470947266,41.177528381347656,22.96868324279785,56.727943420410156
2017-06-01,33.6644401550293,52.8835563659668,42.79119873046875,110.85577392578125,141.44000244140625,51.65077590942383,12.479999542236328,139.57626342773438,111.7215347290039,48.400001525878906,18.443687438964844,76.01191711425781,186.33531188964844,20.62420082092285,41.68989944458008,1861.460693359375,350.6701965332031,43.88731002807617,169.3699951171875,52.5682373046875,90.71575164794922,336.8500061035156,62.382232666015625,32.94467544555664,72.4240951538086,34.936492919921875,143.34596252441406,86.35260772705078,25.020761489868164,64.87886810302734,77.44242858886719,110.50371551513672,72.33890533447266,100.95088958740234,,62.3566780090332,49.71349334716797,7.754322528839111,194.53073120117188,168.02291870117188,119.95128631591797,53.67873001098633,30.231597900390625,45.38485336303711,46.43071365356445,190.57643127441406,129.50267028808594,110.66995239257812,105.06627655029297,27.94793128967285,126.00174713134766,109.38056945800781,74.59883117675781,62.48098373413086,35.63180160522461,117.16734313964844,72.77963256835938,230.74163818359375,67.79615020751953,116.57504272460938,129.09585571289062,36.74736404418945,74.11417388916016,37.97960662841797,150.67037963867188,134.01531982421875,44.46887969970703,49.15024185180664,35.95908737182617,63.334957122802734,29.617521286010742,149.41000366210938,54.46986389160156,3.5698633193969727,44.671539306640625,94.22711944580078,23.86924171447754,71.69477844238281,79.64646911621094,53.66999816894531,45.437705993652344,64.80830383300781,50.39270782470703,39.0088005065918,35.38252258300781,110.37435150146484,16.302675247192383,43.39723587036133,171.24270629882812,59.88809585571289,24.107332229614258,63.09253692626953,166.5101776123047,93.47682189941406,87.93962097167969,39.7452507019043,89.22078704833984,30.7523250579834,44.92873001098633,22.26338768005371,57.4272575378418
2017-07-01,34.76539611816406,50.987300872802734,43.29297637939453,115.46281433105469,146.49000549316406,54.34233474731445,13.609999656677246,141.42398071289062,115.67455291748047,49.388999938964844,19.603918075561523,76.90519714355469,228.46450805664062,20.505178451538086,43.332340240478516,2018.675537109375,356.2668151855469,44.81672286987305,174.97000122070312,53.802284240722656,96.19446563720703,391.9700012207031,60.758094787597656,34.37953186035156,75.54476165771484,36.057071685791016,142.07318115234375,90.54061126708984,25.140668869018555,64.45153045654297,81.0499496459961,115.26396179199219,69.96881103515625,104.44735717773438,,63.49805450439453,49.70516586303711,7.775112152099609,186.64877319335938,166.5216827392578,114.69335174560547,58.170066833496094,31.487890243530273,46.47211837768555,47.22080612182617,193.5222930908203,126.29463958740234,113.01968383789062,98.80999755859375,29.380945205688477,130.1761932373047,109.73612976074219,74.92527770996094,63.808807373046875,36.7180290222168,115.72216033935547,73.09801483154297,242.81027221679688,67.68248748779297,122.67012786865234,131.58450317382812,37.6161003112793,70.12245178222656,38.021080017089844,168.9029083251953,129.49642944335938,39.11249923706055,49.34940719604492,37.84742736816406,66.79891204833984,30.87722396850586,181.66000366210938,54.70185089111328,4.0131330490112305,44.48444366455078,95.14094543457031,23.56368064880371,74.71394348144531,79.82450103759766,58.54999923706055,43.7673225402832,62.92949676513672,46.650634765625,38.95431900024414,35.419471740722656,108.14993286132812,16.851428985595703,47.03233337402344,172.4322509765625,60.91554260253906,21.564666748046875,66.74212646484375,172.95985412597656,88.36994171142578,87.70105743408203,40.62482452392578,94.71977996826172,33.32762908935547,43.736793518066406,23.531299591064453,56.93642044067383
2017-08-01,38.33473587036133,55.41202926635742,45.0904541015625,117.20165252685547,155.16000366210938,50.2158088684082,13.0,144.06590270996094,125.61886596679688,49.029998779296875,20.03389549255371,77.98345184326172,225.82614135742188,20.309656143188477,42.91432571411133,1843.1099853515625,349.98553466796875,47.96894073486328,181.16000366210938,53.472171783447266,99.8987808227539,398.5400085449219,60.62255096435547,34.5155143737793,69.78555297851562,34.909969329833984,140.48675537109375,95.21720886230469,25.988759994506836,62.768611907958984,79.88457489013672,104.16708374023438,71.62591552734375,96.8680419921875,,65.12430572509766,49.22987365722656,7.741607189178467,192.3461151123047,171.5010223388672,109.94617462158203,63.995487213134766,31.977975845336914,46.91311264038086,47.70724868774414,192.15672302246094,126.5225830078125,114.80480194091797,97.68986511230469,29.049602508544922,134.54542541503906,109.44673919677734,74.59060668945312,58.913330078125,36.485740661621094,116.94913482666016,71.88646697998047,253.83163452148438,64.97393798828125,128.18287658691406,135.68115234375,34.744903564453125,67.67540740966797,36.32275390625,171.61734008789062,131.52415466308594,38.16735076904297,49.333953857421875,36.91312789916992,68.70092010498047,31.811416625976562,174.7100067138672,48.92132568359375,4.184267520904541,45.00996780395508,94.4229736328125,24.103734970092773,76.50232696533203,79.9749755859375,61.68000030517578,43.01030731201172,63.539852142333984,47.41115188598633,36.230247497558594,35.66334533691406,107.02407836914062,16.46625328063965,45.256282806396484,183.83738708496094,63.928714752197266,23.726667404174805,68.33712768554688,179.3530731201172,90.37837219238281,90.93745422363281,39.44717025756836,98.48725128173828,33.464744567871094,41.40967559814453,22.96647834777832,54.297325134277344
2017-09-01,36.1667594909668,65.39059448242188,47.23255920410156,121.06472778320312,149.17999267578125,50.971370697021484,12.75,152.11923217773438,115.9715347290039,48.067501068115234,19.27646827697754,81.93243408203125,240.9649658203125,21.65253257751465,43.52175521850586,1821.952880859375,375.69659423828125,50.55457305908203,183.32000732421875,57.43903732299805,106.03778076171875,363.4200134277344,61.64647674560547,32.705162048339844,74.560302734375,40.01933288574219,147.72462463378906,93.15312194824219,27.134496688842773,65.9987564086914,88.09465026855469,112.84691619873047,73.6522445678711,94.35062408447266,,63.25072479248047,52.817996978759766,8.401366233825684,202.39501953125,175.10394287109375,108.28915405273438,61.939002990722656,35.33854293823242,47.90099334716797,48.63018798828125,204.40382385253906,138.89646911621094,118.2582015991211,100.13695526123047,31.77967071533203,135.20175170898438,108.17921447753906,78.38211059570312,56.98933029174805,36.05320739746094,124.23955535888672,76.1273193359375,259.4367370605469,70.29390716552734,135.7795867919922,133.6790771484375,34.744903564453125,65.28302764892578,40.586605072021484,170.51959228515625,135.8932647705078,38.179386138916016,49.46527862548828,39.07923889160156,68.80830383300781,31.177614212036133,181.35000610351562,48.19706344604492,4.418555736541748,43.23924255371094,91.55084228515625,25.616416931152344,75.43275451660156,75.92594146728516,64.02999877929688,43.12896728515625,61.98212432861328,46.62683868408203,39.79157638549805,36.74871826171875,111.10990142822266,17.217914581298828,49.52614974975586,185.86102294921875,60.91554260253906,22.739999771118164,73.96449279785156,176.60284423828125,100.11570739746094,96.20423126220703,41.2482795715332,100.28485107421875,34.52513122558594,45.042747497558594,23.13165855407715,58.881690979003906
2017-10-01,39.667991638183594,66.41348266601562,48.002647399902344,127.5988540649414,175.16000366210938,53.92900848388672,10.989999771118164,142.95703125,122.5025405883789,55.263999938964844,21.060640335083008,86.51544952392578,244.5385284423828,23.404216766357422,42.23301315307617,1902.6998291015625,395.6456604003906,48.904842376708984,186.94000244140625,58.03917694091797,115.46733856201172,334.1700134277344,59.61557388305664,30.622846603393555,81.18319702148438,40.898868560791016,144.83834838867188,102.04763793945312,27.554058074951172,55.61845779418945,86.88755798339844,119.98096466064453,79.35470581054688,93.62315368652344,,66.55949401855469,54.17963409423828,8.61192512512207,203.0765838623047,172.889404296875,91.1878433227539,57.66453552246094,37.99723434448242,50.77422332763672,51.59278869628906,208.9625701904297,140.78164672851562,120.27725982666016,106.33512115478516,37.963687896728516,143.6483154296875,116.00081634521484,82.5675048828125,56.82765197753906,37.123226165771484,130.69338989257812,72.92343139648438,257.65576171875,70.30267333984375,143.0590362548828,142.40731811523438,35.59590530395508,67.99329376220703,41.86006164550781,179.69073486328125,149.0293731689453,39.07353973388672,42.86666488647461,40.56386947631836,76.83546447753906,32.99020004272461,196.42999267578125,51.1158561706543,5.111603736877441,45.51972198486328,90.5649185180664,25.15718650817871,71.58566284179688,72.2518081665039,72.55999755859375,42.43843460083008,63.947120666503906,47.607810974121094,40.79228591918945,39.037105560302734,107.19026947021484,14.791494369506836,49.551334381103516,190.55856323242188,59.04835891723633,22.101999282836914,79.78164672851562,190.28001403808594,99.9603271484375,94.15340423583984,42.089515686035156,104.80167388916016,33.39498519897461,45.85131072998047,25.84623908996582,59.86567687988281
